Species,Platform,Year,Month,Day,Latitude,Longitude,Season
Sperm whale,MRI,1972,5,3,-30.333333,32.283333,Winter
Sperm whale,MRI,1972,5,22,-30.283333,32,Winter
Sperm whale,MRI,1972,5,3,-30.233333,32.033333,Winter
Sperm whale,MRI,1972,5,3,-30.233333,32.033333,Winter
Sperm whale,MRI,1972,5,3,-30.2,31.95,Winter
Sperm whale,MRI,1972,5,5,-30.166667,31.75,Winter
Sperm whale,MRI,1972,5,5,-30.133333,31.7,Winter
Sperm whale,MRI,1972,5,7,-30.1,31.65,Winter
Sperm whale,MRI,1972,5,5,-30.016667,31.75,Winter
Sperm whale,MRI,1972,5,19,-30,32.983333,Winter
Sperm whale,MRI,1972,5,19,-30,32.983333,Winter
Sperm whale,MRI,1972,5,19,-30,32.983333,Winter
Sperm whale,MRI,1972,5,19,-30,32.983333,Winter
Sperm whale,MRI,1972,5,5,-29.983333,31.616667,Winter
Sperm whale,MRI,1972,5,5,-29.983333,31.616667,Winter
Sperm whale,MRI,1972,5,7,-29.916667,32.15,Winter
Sperm whale,MRI,1972,5,7,-29.916667,32.15,Winter
Sperm whale,MRI,1972,5,29,-29.9,33.316667,Winter
Sperm whale,MRI,1972,5,29,-29.816667,33.266667,Winter
Sperm whale,MRI,1972,5,29,-29.816667,33.266667,Winter
Sperm whale,MRI,1972,5,29,-29.816667,33.266667,Winter
Sperm whale,MRI,1972,5,8,-29.683333,32.6,Winter
Sperm whale,MRI,1972,5,9,-29.683333,32.683333,Winter
Sperm whale,MRI,1972,5,20,-29.6,32.333333,Winter
Sperm whale,MRI,1972,5,20,-29.6,32.333333,Winter
Sperm whale,MRI,1972,5,20,-29.583333,33.283333,Winter
Sperm whale,MRI,1972,5,20,-29.583333,33.283333,Winter
Sperm whale,MRI,1972,5,20,-29.583333,33.283333,Winter
Sperm whale,MRI,1972,5,20,-29.583333,33.283333,Winter
Sperm whale,MRI,1972,5,20,-29.55,32.583333,Winter
Sperm whale,MRI,1972,5,20,-29.533333,32.4,Winter
Sperm whale,MRI,1972,5,31,-29.2,33.35,Winter
Sperm whale,MRI,1972,5,31,-29.2,33.35,Winter
Sperm whale,MRI,1972,6,26,-31.483333,30.25,Winter
Sperm whale,MRI,1972,6,23,-31.333333,30.15,Winter
Sperm whale,MRI,1972,6,23,-31.333333,30.15,Winter
Sperm whale,MRI,1972,6,26,-31.333333,31.666667,Winter
Sperm whale,MRI,1972,6,19,-31.116667,31.45,Winter
Sperm whale,MRI,1972,6,19,-31.116667,31.45,Winter
Sperm whale,MRI,1972,6,19,-31.116667,31.45,Winter
Sperm whale,MRI,1972,6,2,-31.066667,31.683333,Winter
Sperm whale,MRI,1972,6,2,-31.066667,31.683333,Winter
Sperm whale,MRI,1972,6,22,-31.033333,31.533333,Winter
Sperm whale,MRI,1972,6,22,-31.033333,31.533333,Winter
Sperm whale,MRI,1972,6,21,-30.983333,32.75,Winter
Sperm whale,MRI,1972,6,21,-30.966667,33.15,Winter
Sperm whale,MRI,1972,6,30,-30.733333,32.316667,Winter
Sperm whale,MRI,1972,6,17,-30.6,31.8,Winter
Sperm whale,MRI,1972,6,20,-30.6,32.616667,Winter
Sperm whale,MRI,1972,6,29,-30.366667,32.366667,Winter
Sperm whale,MRI,1972,6,19,-30.3,32.3,Winter
Sperm whale,MRI,1972,6,28,-30.283333,31.95,Winter
Sperm whale,MRI,1972,6,8,-30.283333,32.766667,Winter
Sperm whale,MRI,1972,6,19,-30.266667,32.266667,Winter
Sperm whale,MRI,1972,6,1,-28.5,33.3,Winter
Sperm whale,MRI,1972,6,1,-28.35,33.133333,Winter
Sperm whale,MRI,1972,6,1,-28.35,33.133333,Winter
Sperm whale,MRI,1972,7,28,-31.666667,31.516667,Winter
Sperm whale,MRI,1972,7,21,-31.033333,31.233333,Winter
Sperm whale,MRI,1972,7,21,-31.033333,31.233333,Winter
Sperm whale,MRI,1972,7,23,-31,31.333333,Winter
Sperm whale,MRI,1972,7,23,-30.883333,31.516667,Winter
Sperm whale,MRI,1972,7,6,-30.833333,32.45,Winter
Sperm whale,MRI,1972,7,7,-30.8,32.716667,Winter
Sperm whale,MRI,1972,7,10,-30.75,31.933333,Winter
Sperm whale,MRI,1972,7,27,-30.733333,31.15,Winter
Sperm whale,MRI,1972,7,27,-30.733333,31.15,Winter
Sperm whale,MRI,1972,7,23,-30.716667,31.65,Winter
Sperm whale,MRI,1972,7,18,-30.4,32.616667,Winter
Sperm whale,MRI,1972,7,18,-30.4,32.616667,Winter
Sperm whale,MRI,1972,7,17,-30.316667,32.866667,Winter
Sperm whale,MRI,1972,7,18,-30.3,32.783333,Winter
Sperm whale,MRI,1972,7,17,-29.933333,31.633333,Winter
Sperm whale,MRI,1972,7,3,-29.033333,33.216667,Winter
Sperm whale,MRI,1972,7,3,-29.033333,33.216667,Winter
Sperm whale,MRI,1972,8,31,-31.716667,30.133333,Winter
Sperm whale,MRI,1972,8,31,-31.716667,30.133333,Winter
Sperm whale,MRI,1972,8,31,-31.716667,30.133333,Winter
Sperm whale,MRI,1972,8,31,-31.716667,30.133333,Winter
Sperm whale,MRI,1972,8,15,-31.316667,31.45,Winter
Sperm whale,MRI,1972,8,7,-31.183333,32.05,Winter
Sperm whale,MRI,1972,8,7,-31.183333,32.083333,Winter
Sperm whale,MRI,1972,8,14,-30.966667,32.116667,Winter
Sperm whale,MRI,1972,8,9,-30.916667,32.6,Winter
Sperm whale,MRI,1972,8,9,-30.916667,32.6,Winter
Sperm whale,MRI,1972,8,9,-30.916667,32.6,Winter
Sperm whale,MRI,1972,8,9,-30.916667,32.6,Winter
Sperm whale,MRI,1972,8,19,-30.833333,31.316667,Winter
Sperm whale,MRI,1972,8,14,-30.683333,31.933333,Winter
Sperm whale,MRI,1972,8,26,-30.633333,31.666667,Winter
Sperm whale,MRI,1972,8,30,-30.633333,32.766667,Winter
Sperm whale,MRI,1972,8,9,-30.616667,32.3,Winter
Sperm whale,MRI,1972,8,30,-30.616667,32.716667,Winter
Sperm whale,MRI,1972,8,19,-30.6,30.883333,Winter
Sperm whale,MRI,1972,8,19,-30.533333,31.083333,Winter
Sperm whale,MRI,1972,8,15,-30.516667,32.383333,Winter
Sperm whale,MRI,1972,8,30,-30.516667,32.75,Winter
Sperm whale,MRI,1972,8,30,-30.516667,32.75,Winter
Sperm whale,MRI,1972,8,30,-30.483333,32.816667,Winter
Sperm whale,MRI,1972,8,30,-30.483333,32.816667,Winter
Sperm whale,MRI,1972,8,30,-30.483333,32.816667,Winter
Sperm whale,MRI,1972,8,3,-30.466667,31.25,Winter
Sperm whale,MRI,1972,8,15,-30.466667,32.266667,Winter
Sperm whale,MRI,1972,8,19,-30.45,30.883333,Winter
Sperm whale,MRI,1972,8,15,-30.383333,31.85,Winter
Sperm whale,MRI,1972,8,15,-30.383333,32.716667,Winter
Sperm whale,MRI,1972,8,30,-30.35,32.466667,Winter
Sperm whale,MRI,1972,8,3,-30.3,31.5,Winter
Sperm whale,MRI,1972,8,26,-30.233333,32.1,Winter
Sperm whale,MRI,1972,8,26,-30.05,32.066667,Winter
Sperm whale,MRI,1972,8,26,-30.05,32.066667,Winter
Sperm whale,MRI,1972,9,12,-31.7,30.333333,Winter
Sperm whale,MRI,1972,9,12,-31.7,30.333333,Winter
Sperm whale,MRI,1972,9,5,-31.55,30.783333,Winter
Sperm whale,MRI,1972,9,12,-31.416667,31.016667,Winter
Sperm whale,MRI,1972,9,12,-31.416667,31.016667,Winter
Sperm whale,MRI,1972,9,12,-31.416667,31.016667,Winter
Sperm whale,MRI,1972,9,12,-31.416667,31.016667,Winter
Sperm whale,MRI,1972,9,11,-31.183333,31.016667,Winter
Sperm whale,MRI,1972,9,23,-31.083333,31.9,Winter
Sperm whale,MRI,1972,9,12,-30.9,30.933333,Winter
Sperm whale,MRI,1972,9,23,-30.8,31.716667,Winter
Sperm whale,MRI,1972,9,30,-30.783333,31.183333,Winter
Sperm whale,MRI,1972,9,30,-30.783333,31.183333,Winter
Sperm whale,MRI,1972,9,30,-30.783333,31.183333,Winter
Sperm whale,MRI,1972,9,30,-30.783333,31.183333,Winter
Sperm whale,MRI,1972,9,30,-30.783333,31.183333,Winter
Sperm whale,MRI,1972,9,6,-30.133333,32.816667,Winter
Sperm whale,MRI,1972,9,29,-30.05,32.3,Winter
Sperm whale,MRI,1972,9,29,-30.05,32.3,Winter
Sperm whale,MRI,1972,9,29,-30.05,32.3,Winter
Sperm whale,MRI,1972,9,29,-30.05,32.3,Winter
Sperm whale,MRI,1972,9,29,-30.05,32.3,Winter
Sperm whale,MRI,1973,3,27,-31.266667,30.633333,Winter
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Winter
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Winter
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Winter
Sperm whale,MRI,1973,3,6,-30.983333,32.183333,Winter
Sperm whale,MRI,1973,3,25,-30.933333,31.716667,Winter
Sperm whale,MRI,1973,3,26,-30.766667,31.1,Winter
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Winter
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Winter
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Winter
Sperm whale,MRI,1973,3,11,-30.45,32.666667,Winter
Sperm whale,MRI,1973,3,11,-30.25,32.616667,Winter
Sperm whale,MRI,1973,3,6,-30.183333,33.25,Winter
Sperm whale,MRI,1973,3,11,-30.166667,32.966667,Winter
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Winter
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Winter
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Winter
Sperm whale,MRI,1973,3,11,-30.033333,32.95,Winter
Sperm whale,MRI,1973,3,16,-30,32.45,Winter
Sperm whale,MRI,1973,3,6,-29.9,33.316667,Winter
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Winter
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Winter
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Winter
Sperm whale,MRI,1973,3,6,-29.816667,33.35,Winter
Sperm whale,MRI,1973,3,23,-29.75,33.066667,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,7,-29.55,32.3,Winter
Sperm whale,MRI,1973,3,18,-29.35,33.05,Winter
Sperm whale,MRI,1973,3,26,-29.35,33.733333,Winter
Sperm whale,MRI,1973,3,3,-29.15,32.766667,Winter
Sperm whale,MRI,1973,3,23,-29,33.566667,Winter
Sperm whale,MRI,1973,4,10,-31.55,30.816667,Winter
Sperm whale,MRI,1973,4,29,-31.233333,30.95,Winter
Sperm whale,MRI,1973,4,29,-31.133333,31.066667,Winter
Sperm whale,MRI,1973,4,29,-31.016667,30.983333,Winter
Sperm whale,MRI,1973,4,29,-30.983333,30.9,Winter
Sperm whale,MRI,1973,4,29,-30.95,30.916667,Winter
Sperm whale,MRI,1973,4,27,-30.7,30.733333,Winter
Sperm whale,MRI,1973,4,30,-30.65,30.883333,Winter
Sperm whale,MRI,1973,4,30,-30.583333,30.783333,Winter
Sperm whale,MRI,1973,4,12,-30.566667,31.833333,Winter
Sperm whale,MRI,1973,4,7,-30.366667,32.183333,Winter
Sperm whale,MRI,1973,4,13,-30.35,31.583333,Winter
Sperm whale,MRI,1973,4,13,-30.35,31.583333,Winter
Sperm whale,MRI,1973,4,7,-30.333333,32.666667,Winter
Sperm whale,MRI,1973,4,12,-30.316667,32.566667,Winter
Sperm whale,MRI,1973,4,23,-30.283333,32.533333,Winter
Sperm whale,MRI,1973,4,25,-30.1,31.533333,Winter
Sperm whale,MRI,1973,4,20,-30.05,32.8,Winter
Sperm whale,MRI,1973,4,26,-29.9,32.35,Winter
Sperm whale,MRI,1973,4,27,-29.9,33.1,Winter
Sperm whale,MRI,1973,4,24,-29.75,32.383333,Winter
Sperm whale,MRI,1973,4,6,-29.716667,33.183333,Winter
Sperm whale,MRI,1973,4,26,-29.65,33.033333,Winter
Sperm whale,MRI,1973,4,4,-29.566667,33.066667,Winter
Sperm whale,MRI,1973,4,27,-29.5,33.3,Winter
Sperm whale,MRI,1973,4,26,-29.483333,32.983333,Winter
Sperm whale,MRI,1973,4,4,-29.383333,33.083333,Winter
Sperm whale,MRI,1973,4,25,-29.266667,32.85,Winter
Sperm whale,MRI,1973,4,12,-29.133333,32.75,Winter
Sperm whale,MRI,1973,4,26,-29.05,33.133333,Winter
Sperm whale,MRI,1973,5,14,-31.983333,29.766667,Winter
Sperm whale,MRI,1973,5,6,-31.066667,30.983333,Winter
Sperm whale,MRI,1973,5,6,-31.066667,30.983333,Winter
Sperm whale,MRI,1973,5,11,-31.033333,31.716667,Winter
Sperm whale,MRI,1973,5,24,-30.95,31.9,Winter
Sperm whale,MRI,1973,5,24,-30.916667,33.083333,Winter
Sperm whale,MRI,1973,5,24,-30.833333,32.466667,Winter
Sperm whale,MRI,1973,5,19,-30.8,32.916667,Winter
Sperm whale,MRI,1973,5,24,-30.783333,32.55,Winter
Sperm whale,MRI,1973,5,19,-30.783333,32.75,Winter
Sperm whale,MRI,1973,5,19,-30.783333,32.816667,Winter
Sperm whale,MRI,1973,5,24,-30.766667,31.966667,Winter
Sperm whale,MRI,1973,5,8,-30.633333,31.65,Winter
Sperm whale,MRI,1973,5,6,-30.533333,31.466667,Winter
Sperm whale,MRI,1973,5,8,-30.483333,31.4,Winter
Sperm whale,MRI,1973,5,6,-30.483333,31.883333,Winter
Sperm whale,MRI,1973,5,8,-30.433333,31.616667,Winter
Sperm whale,MRI,1973,5,20,-30.416667,32.95,Winter
Sperm whale,MRI,1973,5,24,-30.4,33.2,Winter
Sperm whale,MRI,1973,5,8,-30.35,31.383333,Winter
Sperm whale,MRI,1973,5,20,-30.316667,32.866667,Winter
Sperm whale,MRI,1973,5,20,-30.283333,32.983333,Winter
Sperm whale,MRI,1973,5,21,-30.15,33.666667,Winter
Sperm whale,MRI,1973,5,20,-30.033333,33.083333,Winter
Sperm whale,MRI,1973,5,12,-29.883333,32.483333,Winter
Sperm whale,MRI,1973,5,9,-29.816667,33.383333,Winter
Sperm whale,MRI,1973,5,13,-29.716667,32.183333,Winter
Sperm whale,MRI,1973,5,22,-29.6,32.833333,Winter
Sperm whale,MRI,1973,5,12,-29.416667,33.35,Winter
Sperm whale,MRI,1973,5,22,-29.35,32.933333,Winter
Sperm whale,MRI,1973,5,22,-29.25,33.15,Winter
Sperm whale,MRI,1973,6,23,-31.133333,32.116667,Winter
Sperm whale,MRI,1973,6,1,-31.033333,30.95,Winter
Sperm whale,MRI,1973,6,26,-30.983333,32.216667,Winter
Sperm whale,MRI,1973,6,24,-30.733333,32.433333,Winter
Sperm whale,MRI,1973,6,25,-30.466667,32.383333,Winter
Sperm whale,MRI,1973,6,9,-30.383333,32.55,Winter
Sperm whale,MRI,1973,6,9,-30.333333,32.816667,Winter
Sperm whale,MRI,1973,6,6,-30.316667,33.166667,Winter
Sperm whale,MRI,1973,6,17,-30.283333,31.516667,Winter
Sperm whale,MRI,1973,6,19,-30.133333,31.666667,Winter
Sperm whale,MRI,1973,6,30,-30.016667,32.133333,Winter
Sperm whale,MRI,1973,6,30,-29.916667,32.066667,Winter
Sperm whale,MRI,1973,6,8,-29.65,33.516667,Winter
Sperm whale,MRI,1973,6,7,-29.633333,31.766667,Winter
Sperm whale,MRI,1973,6,6,-29.616667,33.483333,Winter
Sperm whale,MRI,1973,6,6,-29.5,33.366667,Winter
Sperm whale,MRI,1973,6,8,-29.45,32.516667,Winter
Sperm whale,MRI,1973,6,11,-29.366667,32.983333,Winter
Sperm whale,MRI,1973,6,11,-29.366667,32.983333,Winter
Sperm whale,MRI,1973,6,8,-29.35,32.783333,Winter
Sperm whale,MRI,1973,6,7,-29.3,32.733333,Winter
Sperm whale,MRI,1973,6,6,-29.266667,33.633333,Winter
Sperm whale,MRI,1973,6,7,-29.216667,32.7,Winter
Sperm whale,MRI,1973,6,8,-29.066667,33.333333,Winter
Sperm whale,MRI,1973,6,7,-28.966667,33.366667,Winter
Sperm whale,MRI,1973,6,7,-28.966667,33.366667,Winter
Sperm whale,MRI,1973,6,7,-28.966667,33.366667,Winter
Sperm whale,MRI,1973,6,8,-28.766667,33.1,Winter
Sperm whale,MRI,1973,6,8,-28.766667,33.1,Winter
Sperm whale,MRI,1973,7,12,-32,30.433333,Winter
Sperm whale,MRI,1973,7,7,-31.133333,31.833333,Winter
Sperm whale,MRI,1973,7,16,-31.116667,30.933333,Winter
Sperm whale,MRI,1973,7,26,-30.983333,31.016667,Winter
Sperm whale,MRI,1973,7,1,-30.983333,31.333333,Winter
Sperm whale,MRI,1973,7,7,-30.95,31.9,Winter
Sperm whale,MRI,1973,7,29,-30.866667,31.616667,Winter
Sperm whale,MRI,1973,7,11,-30.833333,30.75,Winter
Sperm whale,MRI,1973,7,29,-30.783333,31.683333,Winter
Sperm whale,MRI,1973,7,7,-30.65,31.6,Winter
Sperm whale,MRI,1973,7,7,-30.65,31.6,Winter
Sperm whale,MRI,1973,7,16,-30.533333,32.166667,Winter
Sperm whale,MRI,1973,7,22,-30.366667,32.2,Winter
Sperm whale,MRI,1973,7,22,-30.05,32.6,Winter
Sperm whale,MRI,1973,7,23,-29.566667,32.5,Winter
Sperm whale,MRI,1973,7,23,-29.566667,32.5,Winter
Sperm whale,MRI,1973,8,8,-31.083333,30.883333,Winter
Sperm whale,MRI,1973,8,8,-30.983333,31.183333,Winter
Sperm whale,MRI,1973,8,20,-30.933333,31.283333,Winter
Sperm whale,MRI,1973,8,3,-30.8,31.583333,Winter
Sperm whale,MRI,1973,8,3,-30.75,31.533333,Winter
Sperm whale,MRI,1973,8,9,-30.166667,32.983333,Winter
Sperm whale,MRI,1973,8,31,-30.133333,32.966667,Winter
Sperm whale,MRI,1973,8,5,-29.9,31.516667,Winter
Sperm whale,MRI,1973,8,9,-29.816667,33.016667,Winter
Sperm whale,MRI,1973,8,13,-29.816667,33.55,Winter
Sperm whale,MRI,1973,8,22,-29.033333,34,Winter
Sperm whale,MRI,1973,8,23,-28.916667,33.083333,Winter
Sperm whale,MRI,1973,9,18,-30.466667,31.966667,Winter
Sperm whale,MRI,1973,9,2,-30.416667,31.066667,Winter
Sperm whale,MRI,1973,9,6,-30.333333,32.4,Winter
Sperm whale,MRI,1973,9,6,-30.2,32.616667,Winter
Sperm whale,MRI,1973,9,6,-30.016667,32.433333,Winter
Sperm whale,MRI,1973,9,6,-29.916667,32.383333,Winter
Sperm whale,MRI,1973,9,6,-29.866667,32.45,Winter
Sperm whale,MRI,1974,2,27,-30.466667,32.416667,Winter
Sperm whale,MRI,1974,2,27,-30.466667,32.416667,Winter
Sperm whale,MRI,1974,2,21,-29.9,32.5,Winter
Sperm whale,MRI,1974,2,21,-29.85,32.2,Winter
Sperm whale,MRI,1974,2,21,-29.75,32.416667,Winter
Sperm whale,MRI,1974,2,21,-29.75,32.466667,Winter
Sperm whale,MRI,1974,2,28,-29.4,33.4,Winter
Sperm whale,MRI,1974,3,27,-31.1,31.25,Winter
Sperm whale,MRI,1974,3,27,-31.1,31.25,Winter
Sperm whale,MRI,1974,3,25,-30.866667,31.616667,Winter
Sperm whale,MRI,1974,3,25,-30.85,31.433333,Winter
Sperm whale,MRI,1974,3,15,-30.766667,31.566667,Winter
Sperm whale,MRI,1974,3,15,-30.733333,31.5,Winter
Sperm whale,MRI,1974,3,15,-30.733333,31.583333,Winter
Sperm whale,MRI,1974,3,24,-30.683333,32.116667,Winter
Sperm whale,MRI,1974,3,24,-30.683333,32.116667,Winter
Sperm whale,MRI,1974,3,6,-30.6,31.933333,Winter
Sperm whale,MRI,1974,3,15,-30.5,31.883333,Winter
Sperm whale,MRI,1974,3,5,-30.233333,32.55,Winter
Sperm whale,MRI,1974,3,21,-30.216667,31.95,Winter
Sperm whale,MRI,1974,3,24,-30.216667,32.5,Winter
Sperm whale,MRI,1974,3,24,-30.216667,32.5,Winter
Sperm whale,MRI,1974,3,24,-30.216667,32.5,Winter
Sperm whale,MRI,1974,3,13,-30.133333,32.183333,Winter
Sperm whale,MRI,1974,3,22,-30.1,32.2,Winter
Sperm whale,MRI,1974,3,5,-30.1,32.6,Winter
Sperm whale,MRI,1974,3,5,-30.083333,32.533333,Winter
Sperm whale,MRI,1974,3,29,-29.75,32.433333,Winter
Sperm whale,MRI,1974,3,11,-29.716667,32.266667,Winter
Sperm whale,MRI,1974,3,22,-29.716667,33.033333,Winter
Sperm whale,MRI,1974,3,4,-29.65,33.1,Winter
Sperm whale,MRI,1974,3,4,-29.65,33.1,Winter
Sperm whale,MRI,1974,3,10,-29.633333,32.333333,Winter
Sperm whale,MRI,1974,3,11,-29.633333,33.166667,Winter
Sperm whale,MRI,1974,3,29,-29.616667,32.5,Winter
Sperm whale,MRI,1974,3,8,-29.533333,32.366667,Winter
Sperm whale,MRI,1974,3,10,-29.45,32.316667,Winter
Sperm whale,MRI,1974,3,10,-29.45,32.816667,Winter
Sperm whale,MRI,1974,3,10,-29.4,32.4,Winter
Sperm whale,MRI,1974,3,7,-29.366667,32.766667,Winter
Sperm whale,MRI,1974,3,23,-29.333333,32.866667,Winter
Sperm whale,MRI,1974,3,31,-29.033333,32.383333,Winter
Sperm whale,MRI,1974,3,9,-29.033333,32.583333,Winter
Sperm whale,MRI,1974,3,8,-28.916667,33.083333,Winter
Sperm whale,MRI,1974,3,8,-28.916667,33.083333,Winter
Sperm whale,MRI,1974,4,27,-31.666667,30.35,Winter
Sperm whale,MRI,1974,4,15,-31.483333,31.166667,Winter
Sperm whale,MRI,1974,4,15,-31.416667,31.533333,Winter
Sperm whale,MRI,1974,4,9,-31.233333,31.533333,Winter
Sperm whale,MRI,1974,4,9,-31.183333,31.383333,Winter
Sperm whale,MRI,1974,4,15,-31.183333,31.433333,Winter
Sperm whale,MRI,1974,4,15,-31.1,31.333333,Winter
Sperm whale,MRI,1974,4,15,-31.1,31.383333,Winter
Sperm whale,MRI,1974,4,9,-31.083333,31.35,Winter
Sperm whale,MRI,1974,4,15,-31.016667,31.55,Winter
Sperm whale,MRI,1974,4,15,-30.983333,31.566667,Winter
Sperm whale,MRI,1974,4,15,-30.933333,31.616667,Winter
Sperm whale,MRI,1974,4,15,-30.85,31.733333,Winter
Sperm whale,MRI,1974,4,24,-30.8,31.383333,Winter
Sperm whale,MRI,1974,4,24,-30.8,31.383333,Winter
Sperm whale,MRI,1974,4,5,-30.75,31.883333,Winter
Sperm whale,MRI,1974,4,23,-30.733333,31.216667,Winter
Sperm whale,MRI,1974,4,27,-30.633333,30.983333,Winter
Sperm whale,MRI,1974,4,24,-30.633333,31.55,Winter
Sperm whale,MRI,1974,4,24,-30.633333,31.55,Winter
Sperm whale,MRI,1974,4,28,-30.533333,33.216667,Winter
Sperm whale,MRI,1974,4,28,-30.466667,33.233333,Winter
Sperm whale,MRI,1974,4,19,-30.4,31.55,Winter
Sperm whale,MRI,1974,4,19,-30.4,31.55,Winter
Sperm whale,MRI,1974,4,6,-30.316667,32.383333,Winter
Sperm whale,MRI,1974,4,6,-30.316667,32.533333,Winter
Sperm whale,MRI,1974,4,20,-30.233333,32.25,Winter
Sperm whale,MRI,1974,4,14,-30.083333,31.233333,Winter
Sperm whale,MRI,1974,4,12,-30,32.266667,Winter
Sperm whale,MRI,1974,4,16,-30,32.266667,Winter
Sperm whale,MRI,1974,4,16,-29.983333,32.1,Winter
Sperm whale,MRI,1974,4,6,-29.966667,32.25,Winter
Sperm whale,MRI,1974,4,17,-29.9,32.416667,Winter
Sperm whale,MRI,1974,4,8,-29.9,33.183333,Winter
Sperm whale,MRI,1974,4,8,-29.9,33.316667,Winter
Sperm whale,MRI,1974,4,16,-29.883333,32.266667,Winter
Sperm whale,MRI,1974,4,12,-29.866667,32.316667,Winter
Sperm whale,MRI,1974,4,11,-29.816667,32.683333,Winter
Sperm whale,MRI,1974,4,4,-29.816667,33.45,Winter
Sperm whale,MRI,1974,4,12,-29.783333,32.1,Winter
Sperm whale,MRI,1974,4,16,-29.783333,32.1,Winter
Sperm whale,MRI,1974,4,16,-29.783333,32.266667,Winter
Sperm whale,MRI,1974,4,6,-29.7,32.15,Winter
Sperm whale,MRI,1974,4,4,-29.616667,33.366667,Winter
Sperm whale,MRI,1974,4,13,-29.583333,33.3,Winter
Sperm whale,MRI,1974,4,17,-29.566667,32.5,Winter
Sperm whale,MRI,1974,4,13,-29.516667,33.166667,Winter
Sperm whale,MRI,1974,4,6,-29.466667,32.45,Winter
Sperm whale,MRI,1974,4,10,-29.4,32.866667,Winter
Sperm whale,MRI,1974,4,7,-29.4,33.016667,Winter
Sperm whale,MRI,1974,4,7,-29.383333,32.766667,Winter
Sperm whale,MRI,1974,4,4,-29.366667,33.166667,Winter
Sperm whale,MRI,1974,5,13,-31.55,31.866667,Winter
Sperm whale,MRI,1974,5,9,-31.233333,30.516667,Winter
Sperm whale,MRI,1974,5,10,-31.066667,31.016667,Winter
Sperm whale,MRI,1974,5,10,-31.066667,31.016667,Winter
Sperm whale,MRI,1974,5,14,-31.066667,32,Winter
Sperm whale,MRI,1974,5,21,-31.066667,32.266667,Winter
Sperm whale,MRI,1974,5,27,-30.383333,32,Winter
Sperm whale,MRI,1974,5,27,-30.383333,32,Winter
Sperm whale,MRI,1974,5,27,-30.383333,32,Winter
Sperm whale,MRI,1974,5,27,-30.383333,32,Winter
Sperm whale,MRI,1974,5,23,-30.3,32.816667,Winter
Sperm whale,MRI,1974,5,27,-30.1,32.633333,Winter
Sperm whale,MRI,1974,5,27,-30.1,32.633333,Winter
Sperm whale,MRI,1974,5,27,-30.1,32.633333,Winter
Sperm whale,MRI,1974,5,27,-30.1,32.633333,Winter
Sperm whale,MRI,1974,5,22,-30,32.766667,Winter
Sperm whale,MRI,1974,5,22,-29.883333,32.483333,Winter
Sperm whale,MRI,1974,5,22,-29.883333,32.483333,Winter
Sperm whale,MRI,1974,5,26,-29.716667,31.85,Winter
Sperm whale,MRI,1974,5,26,-29.7,31.716667,Winter
Sperm whale,MRI,1974,5,26,-29.7,31.95,Winter
Sperm whale,MRI,1974,5,26,-29.65,32.016667,Winter
Sperm whale,MRI,1974,5,26,-29.616667,31.833333,Winter
Sperm whale,MRI,1974,5,22,-29.583333,32.7,Winter
Sperm whale,MRI,1974,5,23,-29.55,32.966667,Winter
Sperm whale,MRI,1974,5,23,-29.466667,32.35,Winter
Sperm whale,MRI,1974,5,26,-29.433333,32.5,Winter
Sperm whale,MRI,1974,5,26,-29.433333,32.5,Winter
Sperm whale,MRI,1974,5,26,-29.433333,32.5,Winter
Sperm whale,MRI,1974,5,26,-29.433333,32.5,Winter
Sperm whale,MRI,1974,5,26,-29.283333,32.533333,Winter
Sperm whale,MRI,1974,5,26,-29.283333,32.533333,Winter
Sperm whale,MRI,1974,5,26,-29.283333,32.533333,Winter
Sperm whale,MRI,1974,5,26,-29.283333,32.533333,Winter
Sperm whale,MRI,1974,5,4,-29.266667,32.816667,Winter
Sperm whale,MRI,1974,5,15,-29.133333,32.2,Winter
Sperm whale,MRI,1974,5,15,-29.083333,32.6,Winter
Sperm whale,MRI,1974,5,23,-29.083333,32.6,Winter
Sperm whale,MRI,1974,5,11,-29.033333,32.3,Winter
